src,dst,weight
de,salvar,6.0
aconteceu,no,8.0
mas,paciente,2.0
estava,sala,4.0
do,são,44.0
em,outra,6.0
brasil,com,12.0
delegacia,na,10.0
bem,por,10.0
ai,fogo,2.0
anão,qual,4.0
artista,tem,2.0
assunção,ator,2.0
carro,comediante,4.0
do,negro,4.0
andar,que,8.0
carnaval,uma,2.0
por,seleção,2.0
te,tinder,2.0
ao,conta,6.0
eu,queijo,2.0
já,qual,26.0
come,pequenoalmoço,4.0
morar,onde,6.0
esportivo,ouro,2.0
morre,qual,4.0
difícil,que,6.0
avião,mais,2.0
pegou,porque,8.0
quanto,um,6.0
menos,os,14.0
das,faustão,4.0
pedras,que,2.0
la,patos,2.0
panela,se,6.0
fotos,se,2.0
dente,por,4.0
pessoal,que,12.0
faz,personagem,6.0
pau,zeca,2.0
as,natal,12.0
por,vida,8.0
se,via,4.0
mundo,tv,4.0
do,sala,4.0
com,temos,4.0
nova,pediu,2.0
dentro,quando,4.0
bahia,uber,2.0
cry,fazer,2.0
bem,story,4.0
abriu,forno,4.0
futebol,qual,36.0
ciência,qual,8.0
gaúchos,todos,4.0
de,vou,12.0
mosquito,pelo,2.0
ai,que,6.0
caixa,com,4.0
no,quanto,2.0
algo,lá,2.0
muita,seria,2.0
conta,vacas,4.0
discoteca,gatos,2.0
bate,cara,2.0
cachorro,segura,4.0
famosa,paz,4.0
duro,que,8.0
show,voltou,2.0
as,número,2.0
em,vai,20.0
de,vários,2.0
marcelo,nunca,2.0
as,colocar,2.0
favorita,michel,4.0
está,árvore,4.0
me,portuguesa,2.0
dela,que,4.0
com,josé,4.0
seus,só,4.0
crianças,isso,2.0
ao,levar,4.0
dentro,gás,4.0
as,de,162.0
onde,vaca,4.0
atriz,relacionamento,2.0
dificuldade,eu,2.0
com,cães,4.0
estás,na,2.0
gosto,tudo,4.0
caras,ganhou,4.0
loja,roupas,6.0
nossa,viu,4.0
piloto,porque,4.0
devia,minha,4.0
dos,in,2.0
frango,mas,4.0
em,figura,4.0
nova,uma,8.0
caverna,que,4.0
criança,só,4.0
ação,na,4.0
humorista,mão,2.0
de,mata,6.0
do,jogadores,2.0
elemento,que,8.0
ao,prato,4.0
empresa,filme,2.0
as,si,2.0
bem,obrigado,2.0
fazendo,foi,2.0
bebem,se,2.0
da,disse,12.0
pra,sempre,20.0
tomar,usa,2.0
das,porque,24.0
isto,por,2.0
calendário,foi,2.0
mulheres,qual,6.0
estou,muito,4.0
ai,eu,2.0
leonardo,que,8.0
língua,menos,2.0
jogadores,michael,2.0
em,foram,4.0
dá,tartaruga,4.0
material,por,6.0
cortar,os,4.0
computador,passar,4.0
se,sexual,4.0
as,toca,4.0
escola,faz,4.0
humorista,usa,2.0
cego,como,4.0
tiro,uma,2.0
do,estava,16.0
ataque,era,4.0
matemática,preferida,4.0
compras,mulheres,4.0
pés,um,2.0
canta,músicas,2.0
alto,parece,4.0
por,seus,14.0
encontrei,quando,4.0
dos,pô,2.0
dentistas,ficam,4.0
dar,dia,4.0
portuguesa,qual,2.0
da,santa,4.0
mal,paulo,2.0
janeiro,rio,6.0
eles,por,4.0
parente,primos,2.0
por,trás,4.0
estava,menino,2.0
foi,martelo,4.0
de,história,24.0
martelo,outra,2.0
outros,quer,4.0
caverna,eu,4.0
alfaiate,porque,6.0
ela,queria,8.0
de,mas,52.0
dizia,este,4.0
da,era,12.0
brincar,da,4.0
cabeleireiro,já,4.0
acabou,por,4.0
já,videogame,2.0
da,todo,10.0
olhos,que,10.0
com,de,182.0
cabeça,galinha,4.0
prato,ser,4.0
cobra,ela,4.0
canal,desenho,2.0
faz,sobremesa,4.0
disney,muito,4.0
dois,para,10.0
está,sabem,4.0
da,quando,30.0
disney,flor,2.0
cabeça,caixa,2.0
minnie,namorado,4.0
foi,mundo,6.0
preferida,rei,4.0
desenho,foram,4.0
mais,menino,4.0
com,si,4.0
muita,tem,10.0
far,jogos,2.0
falou,uma,6.0
cidade,ser,4.0
que,toma,10.0
qual,quis,2.0
ir,para,16.0
brasileiro,joga,2.0
jogou,por,10.0
ficou,tua,2.0
estava,questão,4.0
que,sentimento,6.0
limpa,os,4.0
porque,rainha,4.0
infantil,trabalhadores,4.0
tim,um,4.0
ai,encontrei,2.0
faz,piloto,2.0
obrigado,um,2.0
corri,uma,2.0
cabelo,pelo,2.0
francês,um,8.0
computador,mandou,4.0
comprar,tão,4.0
crimes,na,8.0
ferro,não,4.0
homem,tão,12.0
preferida,regra,8.0
mãe,nome,4.0
adele,queijo,4.0
de,turma,4.0
john,nome,4.0
má,porque,12.0
de,gol,6.0
carne,da,4.0
esse,que,12.0
namorado,tem,2.0
qual,tinha,18.0
crime,um,18.0
parece,todo,4.0
de,foi,102.0
em,novela,6.0
cuida,só,4.0
mia,procura,2.0
praia,vai,8.0
marcelo,um,6.0
drogado,tinha,4.0
pode,sítio,2.0
dorme,lado,2.0
ali,música,4.0
fizeram,num,2.0
funciona,são,4.0
com,restaurante,10.0
brasileiro,uma,6.0
foi,militar,2.0
dos,revista,2.0
fazer,hulk,2.0
fez,voltou,2.0
caipira,de,6.0
ler,não,4.0
ele,pequena,2.0
lado,um,2.0
da,fazer,8.0
dos,grupo,12.0
instrumento,toca,4.0
peixe,seus,4.0
lugar,vende,2.0
feliz,silva,2.0
existe,porque,4.0
costuma,mesmo,2.0
em,tão,8.0
sexo,uma,8.0
fruta,sabe,4.0
qualquer,trabalhar,4.0
perdeu,porque,12.0
aspirador,de,4.0
homens,que,8.0
da,médico,12.0
na,pediu,2.0
ao,eu,8.0
país,vivem,2.0
nos,preferida,6.0
naufrágio,qual,4.0
crescer,nome,4.0
banda,the,6.0
outro,se,10.0
miss,ninguém,12.0
de,vaca,8.0
entrar,leonardo,4.0
porque,salvador,10.0
canal,preferido,8.0
dona,sambista,2.0
ao,chove,2.0
mas,saiu,2.0
isso,saúde,2.0
cachorro,de,14.0
na,praia,2.0
ato,vida,6.0
pessoa,relógio,2.0
elemento,nervoso,4.0
muito,piadas,2.0
as,mais,20.0
nada,se,8.0
flor,gostam,2.0
chegou,dar,2.0
artista,da,4.0
belo,tão,2.0
estava,tomou,4.0
há,que,44.0
pé,tem,4.0
qual,salmão,10.0
banco,se,4.0
porque,sucesso,4.0
ajuda,destino,4.0
remédio,saúde,2.0
falam,numa,4.0
herói,sua,6.0
trabalha,unidos,2.0
falar,mulher,4.0
de,parece,8.0
da,tv,2.0
quem,tenta,4.0
esta,outra,4.0
muitos,por,2.0
de,incentiva,2.0
gostam,uma,4.0
por,vivem,8.0
disseme,foi,2.0
com,fui,2.0
na,uma,48.0
paciente,preferida,4.0
andam,paz,2.0
espaço,preso,2.0
avião,na,4.0
paz,pessoas,2.0
faz,pizza,2.0
compra,padaria,2.0
era,índio,4.0
forno,no,2.0
que,soares,4.0
aquilo,que,6.0
apresentador,um,4.0
dupla,em,8.0
inventou,qual,2.0
do,tomou,10.0
castro,nota,2.0
se,tempo,8.0
planta,qual,4.0
do,mesmo,8.0
ali,foi,4.0
aceita,sempre,4.0
pai,virase,4.0
costumam,os,8.0
animais,que,10.0
chama,sozinho,2.0
programa,santos,6.0
da,sabor,12.0
as,cartão,4.0
graça,por,6.0
banho,do,4.0
os,que,476.0
da,direito,2.0
me,sempre,6.0
como,vilão,2.0
faustão,ficar,2.0
homo,mulheres,6.0
cerveja,qual,16.0
matar,que,4.0
foi,profissional,2.0
não,perguntaram,2.0
empresa,pé,6.0
dizer,joão,2.0
paga,por,8.0
qual,uma,134.0
de,pedi,4.0
de,estou,4.0
ao,encontrei,4.0
médicos,os,10.0
bebês,da,8.0
entre,semelhança,28.0
pai,qual,24.0
ferro,todo,2.0
mas,qual,26.0
dálias,pés,4.0
boca,vai,2.0
filme,harry,2.0
eram,quando,6.0
ouvir,pra,8.0
se,viviam,4.0
chegou,fala,2.0
anos,os,8.0
estava,vou,4.0
com,mais,20.0
pessoa,um,4.0
ferro,quando,4.0
estado,um,8.0
crianças,onde,2.0
que,usado,8.0
elas,quando,8.0
castro,quem,2.0
galo,só,2.0
disse,show,4.0
conto,fica,2.0
mas,tenta,4.0
ele,missa,4.0
festa,porque,4.0
diagnóstico,ler,4.0
dança,gostava,2.0
aquilo,eu,2.0
meu,posto,2.0
grande,nome,4.0
aplicativo,para,4.0
compras,feira,2.0
que,tirar,8.0
feito,parte,4.0
em,material,4.0
conta,que,36.0
alta,porque,6.0
conto,dos,8.0
não,perna,4.0
porque,seleção,4.0
período,um,10.0
ele,ter,4.0
adão,que,10.0
canal,qual,20.0
come,tão,4.0
então,por,6.0
passarinho,vive,2.0
em,pior,2.0
do,martelo,2.0
homem,às,4.0
cima,força,2.0
de,escreve,6.0
dorme,procura,2.0
há,nos,4.0
jardim,mas,4.0
te,vou,4.0
ar,melhor,4.0
do,pele,4.0
apanhou,neve,2.0
fazer,ti,2.0
da,pokémon,2.0
numa,onde,6.0
discoteca,para,6.0
fosse,qual,2.0
iogurte,um,14.0
língua,ninguém,2.0
feias,tantas,4.0
celular,da,4.0
qual,sabe,40.0
ele,santo,2.0
michel,qual,6.0
disseme,meu,6.0
comeu,uma,6.0
aqui,para,8.0
espelho,que,8.0
dois,homens,2.0
muito,toma,4.0
se,usar,2.0
pastor,tipo,2.0
muito,que,92.0
cego,se,4.0
pessoal,roupa,4.0
férias,quando,4.0
caso,durante,2.0
está,potter,4.0
em,seis,8.0
problemas,se,8.0
dificuldade,qual,4.0
crescer,pára,4.0
pode,se,16.0
cego,perde,4.0
gaúcho,seu,2.0
assistir,fez,4.0
casa,chegou,6.0
fazia,no,4.0
pedras,qual,4.0
disse,pequenas,4.0
jogadores,não,2.0
forma,via,2.0
dando,uma,8.0
causa,comida,4.0
da,outros,4.0
manhã,rei,2.0
porque,rápido,4.0
dum,que,4.0
café,de,6.0
carteira,ela,2.0
cinema,também,4.0
estava,mas,10.0
passarinho,porque,2.0
chamam,in,2.0
onde,pelo,4.0
heróis,se,2.0
ele,seu,8.0
mortal,sempre,4.0
bater,lei,8.0
acha,que,12.0
algumas,em,8.0
ataque,de,2.0
esportivo,porque,2.0
estados,um,4.0
fotos,novo,2.0
atriz,os,4.0
nota,tim,2.0
aranha,gosta,2.0
de,empresa,10.0
joga,na,6.0
crimes,da,4.0
lindo,tão,4.0
harry,novo,4.0
nunca,quis,2.0
ex,porco,2.0
andava,por,10.0
nada,sabem,4.0
da,logo,2.0
sal,se,2.0
do,música,18.0
sente,tesão,4.0
espelho,velho,6.0
na,transporte,2.0
cachorro,mais,6.0
dentes,os,10.0
natal,tu,6.0
enquanto,mas,2.0
assunção,nao,2.0
mania,pescoço,4.0
depois,presente,4.0
qual,sambista,22.0
boneco,um,8.0
campo,os,4.0
da,de,136.0
fazer,feira,2.0
ave,vive,2.0
pizza,quer,2.0
bar,nova,2.0
isso,pessoas,6.0
começar,nos,4.0
de,iogurte,2.0
the,têm,2.0
escola,serve,4.0
como,japonês,14.0
tu,uma,2.0
porque,trás,2.0
país,todo,6.0
lá,nem,4.0
cada,fica,2.0
chique,que,8.0
gatos,que,18.0
lugar,vezes,4.0
português,um,10.0
obras,tio,2.0
avó,pela,2.0
ao,portas,4.0
estou,quando,4.0
rede,social,6.0
dos,pai,10.0
calendário,homem,2.0
caras,de,10.0
família,rua,4.0
dele,porque,10.0
qual,rodrigo,4.0
dia,pobre,4.0
filme,inglês,2.0
ela,presa,2.0
cantor,jackson,2.0
dos,rei,4.0
como,piada,4.0
do,te,12.0
doce,hoje,2.0
com,seria,4.0
briga,galo,2.0
hollywood,nunca,4.0
dos,novela,4.0
qual,transporte,18.0
dentistas,os,4.0
amigo,uma,2.0
bndchen,sabe,4.0
aos,até,4.0
ball,dragon,10.0
figura,tem,4.0
do,dálias,2.0
apresentador,pra,4.0
os,tirar,8.0
número,pela,2.0
revista,seria,4.0
de,pastor,2.0
tem,tomou,2.0
de,mozart,6.0
apresentadora,que,12.0
adora,jogar,2.0
como,superman,6.0
fernando,matar,4.0
programa,rádio,6.0
estava,foi,16.0
mulher,se,16.0
ao,cão,4.0
faz,uso,2.0
mc,na,2.0
star,wars,20.0
cara,luz,2.0
ele,windows,8.0
de,gostava,26.0
coisas,pequenas,8.0
em,presente,4.0
piada,sobre,18.0
faz,todas,4.0
que,virgem,12.0
galinha,porque,8.0
cobra,nome,2.0
comprar,sair,4.0
the,unidos,2.0
casa,diz,6.0
por,quando,58.0
como,da,22.0
março,uma,2.0
galvão,se,2.0
carne,nasceu,2.0
escola,fui,2.0
disseme,no,4.0
as,quatro,4.0
ação,vira,4.0
com,pizza,6.0
norte,urso,4.0
bíblia,maria,2.0
cantora,no,8.0
antes,vou,4.0
em,jackson,4.0
colocar,uma,4.0
das,do,22.0
difícil,passando,4.0
ajuda,alimento,2.0
calor,vive,4.0
lua,mas,8.0
de,suco,4.0
apresentadora,dos,2.0
como,ficou,18.0
ser,também,4.0
mãe,vai,8.0
história,marido,4.0
casa,hulk,2.0
sobre,tenho,4.0
minnie,porque,4.0
musical,que,8.0
do,oriente,2.0
comer,vi,4.0
estava,fazendo,4.0
morar,para,6.0
melhor,musical,4.0
alguma,olhos,4.0
dias,piscina,4.0
ali,no,4.0
por,tempo,12.0
avião,da,2.0
grande,ti,2.0
frente,tom,2.0
cultura,pela,4.0
mais,profissão,4.0
de,irmã,4.0
casal,filme,2.0
fazem,sol,4.0
carrey,por,8.0
do,profissão,4.0
boa,como,4.0
cabelo,parte,2.0
logo,mas,2.0
incentiva,maria,2.0
comida,deixa,4.0
música,preferida,6.0
dele,mulher,6.0
do,álcool,4.0
meus,pokémon,2.0
decidi,um,6.0
banheiro,com,2.0
do,fazendo,2.0
bala,favorita,2.0
nunca,praia,4.0
do,também,6.0
filhos,para,6.0
faz,zeca,2.0
alguém,como,2.0
jesus,se,4.0
nenhum,vivia,2.0
por,viviam,6.0
ao,qual,40.0
caixa,queria,4.0
está,pássaro,2.0
dá,loja,4.0
mão,se,6.0
eles,má,4.0
um,órgão,4.0
bebês,consegue,4.0
loja,uma,8.0
dia,porque,14.0
intestino,uma,2.0
desenho,jackson,4.0
cansado,por,2.0
tudo,vou,4.0
peter,que,10.0
de,desde,8.0
antes,bate,2.0
bicho,sempre,4.0
faculdade,fundo,2.0
algo,bem,2.0
brasileiro,com,6.0
de,homem,26.0
cheia,fica,4.0
si,vive,4.0
ele,silêncio,2.0
com,quatro,4.0
cachorros,do,8.0
pontinho,um,16.0
caetano,um,4.0
de,jovem,4.0
chá,gosta,8.0
lugar,mundo,4.0
paula,rua,2.0
nunca,uma,16.0
diz,gatos,4.0
eva,se,8.0
limpeza,uso,2.0
mais,rede,10.0
se,si,6.0
do,nenhum,4.0
do,rede,2.0
nao,usa,4.0
passado,virase,4.0
dizia,ele,4.0
de,pelo,10.0
avião,pode,4.0
nenhum,índio,2.0
estava,meu,6.0
mickey,na,8.0
mais,sul,4.0
não,tinha,34.0
herói,homem,4.0
ator,qual,108.0
mickey,tem,2.0
paulo,qual,6.0
sal,vende,4.0
janeiro,mundo,2.0
ator,médicos,4.0
banda,passou,2.0
donald,dos,2.0
apresentadora,teve,2.0
cantor,errou,8.0
só,tipo,4.0
foi,pequenoalmoço,4.0
porque,vivem,2.0
música,rádio,2.0
filha,gado,2.0
da,galvão,4.0
as,ciência,2.0
ator,mirim,4.0
temos,técnico,4.0
isso,sala,2.0
começar,flores,4.0
de,jogo,52.0
morte,passar,2.0
da,sai,2.0
trabalho,tão,6.0
que,show,8.0
igreja,se,4.0
ela,na,12.0
frente,horas,2.0
padaria,tem,2.0
chinês,quando,4.0
potter,teve,4.0
com,faustão,4.0
espera,ser,2.0
qualquer,te,4.0
fui,hoje,2.0
nenhuma,que,8.0
ao,ontem,4.0
bom,para,6.0
freiras,roupa,4.0
ia,que,12.0
cheio,vivia,4.0
hollywood,um,4.0
carro,gasolina,2.0
fruta,não,8.0
dono,você,2.0
brasil,trabalha,6.0
brasileira,não,4.0
igreja,vinho,6.0
outra,uma,40.0
alto,pra,2.0
ponto,porque,4.0
com,muita,4.0
portugal,problemas,2.0
peixe,tempo,4.0
já,mas,10.0
pro,super,4.0
primeira,sempre,2.0
celular,do,4.0
jogou,todos,4.0
que,sandy,2.0
dela,namorado,4.0
michael,se,4.0
qual,tom,6.0
brasil,rádio,2.0
nota,tocada,6.0
as,todas,38.0
férias,outros,2.0
de,esta,4.0
cidade,santo,4.0
não,salmão,2.0
do,nome,212.0
desde,mas,2.0
pro,que,94.0
com,dois,6.0
mulher,tipo,2.0
dança,famosa,2.0
língua,só,4.0
filho,pôr,8.0
ainda,ele,2.0
bola,do,2.0
elas,terra,4.0
olho,qual,10.0
chamava,feito,4.0
em,sítio,4.0
tem,único,6.0
heróis,jardim,2.0
ir,terra,4.0
do,menos,12.0
brasileiro,não,12.0
de,produto,12.0
com,sapato,8.0
sempre,tá,12.0
atum,peixe,2.0
na,pedras,4.0
não,praia,2.0
tão,um,56.0
musical,usado,4.0
aconteceu,presente,4.0
gaúchos,os,4.0
chamase,presente,4.0
da,superherói,4.0
ciclista,que,6.0
morreu,superman,2.0
da,pau,4.0
carros,em,2.0
toca,às,2.0
elefante,porque,8.0
padre,que,18.0
aos,uma,6.0
essa,se,12.0
dias,vários,2.0
deitou,sua,4.0
forma,viviam,4.0
chinês,fazer,4.0
manicure,trabalhar,4.0
as,decidi,2.0
cães,ouro,2.0
faz,num,10.0
forno,tão,2.0
carne,rápido,8.0
do,hulk,4.0
em,viu,10.0
pela,uma,6.0
carreira,em,2.0
bateu,que,12.0
por,temos,2.0
no,preto,4.0
que,reclama,10.0
espanhol,qual,4.0
não,uma,60.0
anão,foi,6.0
as,estão,8.0
ninguém,silva,2.0
de,pouco,6.0
piratas,são,4.0
dinheiro,para,8.0
direito,paz,2.0
espirra,qual,2.0
algumas,estou,4.0
automóvel,do,4.0
de,eram,2.0
aluno,por,4.0
bebida,dinossauro,2.0
pro,velho,6.0
minha,outra,6.0
dias,porque,2.0
de,precisa,14.0
estou,queria,2.0
um,vida,6.0
fora,que,12.0
homem,sente,8.0
uma,única,2.0
foi,ninguém,8.0
apanhou,quem,2.0
no,toma,2.0
carro,feira,4.0
esporte,porque,2.0
começar,médicos,4.0
gostam,não,22.0
no,que,426.0
disseme,minha,4.0
qual,rap,12.0
ele,gosto,2.0
na,não,90.0
tem,álcool,4.0
aranha,qual,2.0
ao,banheiro,4.0
cada,temos,4.0
cantora,minha,4.0
faz,namorada,4.0
anão,fazendo,4.0
jogos,wii,6.0
bengala,viu,4.0
música,neve,2.0
maio,têm,2.0
bndchen,tom,4.0
doença,nota,2.0
pokémon,umbanda,2.0
como,consegue,2.0
do,no,84.0
compras,às,8.0
microondas,quando,4.0
plantas,qual,2.0
conseguem,têm,4.0
que,último,4.0
no,tira,4.0
hora,notícia,8.0
jornalista,um,4.0
internet,sucesso,4.0
cantor,pop,2.0
estilo,faz,4.0
só,usa,14.0
famosa,pessoa,2.0
jogar,of,2.0
profissional,que,12.0
ninja,tartaruga,12.0
enquanto,nunca,2.0
carreira,porque,6.0
dor,por,4.0
com,mulher,14.0
dinossauro,porque,4.0
chamase,livro,4.0
falou,quando,18.0
das,vacas,2.0
era,porco,8.0
como,rainha,4.0
foi,nova,6.0
as,elfo,2.0
ele,harry,2.0
não,sabe,26.0
banda,qualquer,2.0
aluno,ele,2.0
era,vendido,8.0
estômago,globo,4.0
dos,musical,4.0
passando,uma,4.0
pena,última,2.0
de,ferro,10.0
bate,de,8.0
com,estão,4.0
disse,em,18.0
de,galinha,6.0
cá,para,6.0
quais,são,22.0
havia,tão,16.0
música,nas,4.0
marido,uma,4.0
profissional,tira,2.0
drogas,no,2.0
mim,silva,2.0
perde,porque,20.0
deve,pra,4.0
cachorro,ciência,4.0
no,velho,10.0
do,mês,6.0
cabeça,qual,4.0
mais,pastor,2.0
durante,nada,2.0
de,pra,50.0
está,mulheres,6.0
chegou,porque,6.0
ai,banda,2.0
depois,jogou,4.0
ti,trabalhar,2.0
dar,sabe,4.0
em,ler,2.0
pessoas,que,76.0
ficar,pra,8.0
primeiro,vir,2.0
está,silva,2.0
banheiro,quando,2.0
depois,se,10.0
dia,num,4.0
natal,onde,4.0
plantas,quais,2.0
costuma,está,2.0
ela,estão,4.0
mas,usava,4.0
homem,se,22.0
fazem,vez,4.0
cantor,se,8.0
da,usam,4.0
chefe,qual,2.0
contra,galinha,2.0
eu,mania,2.0
ele,verde,4.0
antes,cantor,4.0
de,rei,6.0
estou,última,2.0
escola,nós,4.0
elas,mais,4.0
adotar,para,2.0
compra,qual,4.0
bola,esporte,2.0
de,olhos,4.0
era,star,2.0
cheiro,vezes,2.0
ele,linha,2.0
para,que,304.0
são,tio,2.0
far,tv,2.0
aquático,vive,4.0
hospital,para,8.0
dizer,sexo,4.0
arroz,porque,12.0
com,morar,4.0
bebida,te,4.0
ainda,jornalista,2.0
com,portugal,2.0
revista,sexy,4.0
por,terra,4.0
com,trabalho,2.0
não,pés,4.0
com,elfo,2.0
não,sambista,2.0
conto,personagem,4.0
deus,em,4.0
coisas,falam,2.0
levar,tiro,4.0
diz,via,2.0
alguém,se,4.0
ama,dos,4.0
eu,forno,4.0
nova,sabor,2.0
chama,dragon,2.0
falou,fazer,4.0
as,impossível,2.0
do,ti,2.0
médio,os,2.0
encontra,numa,6.0
no,teve,12.0
casa,foram,4.0
de,regra,16.0
causa,inseto,2.0
suas,vacas,4.0
aqui,de,4.0
banho,toma,2.0
cheia,temos,2.0
ler,mais,2.0
banho,que,12.0
porque,tempo,14.0
neymar,se,2.0
seleção,trabalha,4.0
jogador,por,10.0
em,pessoas,34.0
em,perde,4.0
dar,sambista,4.0
ataque,na,4.0
calor,vem,2.0
esposa,por,10.0
fred,se,6.0
bater,por,4.0
cartão,uma,2.0
pau,preto,2.0
quando,que,370.0
faculdade,quem,4.0
do,está,16.0
dupla,um,4.0
não,peixe,12.0
qual,semelhança,32.0
fernando,foi,4.0
por,restaurante,8.0
calça,ser,2.0
la,mão,2.0
pão,queijo,4.0
dos,professora,4.0
em,rio,6.0
brincar,para,2.0
por,serve,4.0
atum,network,2.0
boca,cachorro,2.0
contra,regra,4.0
para,pediram,4.0
apareceu,sem,4.0
qual,santa,2.0
da,na,48.0
ambos,um,18.0
da,tem,36.0
com,pode,10.0
compra,show,4.0
quando,tira,2.0
dar,transporte,2.0
como,corpo,4.0
bengala,se,4.0
cerveja,comum,4.0
sai,só,2.0
fica,vegan,2.0
que,ventura,8.0
cor,porque,12.0
jardim,produto,2.0
jogar,que,14.0
la,usa,2.0
caras,na,2.0
ana,um,6.0
estava,outra,4.0
pequena,qual,4.0
paciente,perna,4.0
mundo,portugal,2.0
bengala,perde,4.0
era,óculos,4.0
dificuldade,em,12.0
dá,quando,8.0
medo,tinha,4.0
ele,inglês,2.0
pés,virase,4.0
bem,filme,4.0
animal,urso,2.0
assim,sol,4.0
natal,sucesso,4.0
em,tim,2.0
aqui,as,2.0
dinheiro,faz,2.0
alta,esporte,4.0
agora,já,10.0
até,uma,18.0
ben,também,2.0
pequeno,vez,18.0
caetano,prato,4.0
poeta,portuguesa,4.0
ave,do,4.0
noite,são,2.0
eu,joão,2.0
entre,odeia,2.0
da,dança,4.0
cerveja,janeiro,4.0
coisas,porque,12.0
beleza,uma,2.0
banda,por,16.0
começou,ela,2.0
que,tenho,14.0
lá,porque,32.0
nome,sem,6.0
como,gatos,6.0
profissional,tirar,4.0
de,levar,6.0
pés,qual,6.0
passarinho,um,2.0
faustão,no,8.0
chaves,favorito,4.0
leite,que,10.0
ficar,levar,4.0
animal,sempre,16.0
bola,futebol,6.0
cachorro,da,4.0
pequenoalmoço,um,8.0
com,professor,2.0
network,para,2.0
fizeram,que,8.0
loiras,vão,2.0
para,soares,2.0
consegue,que,14.0
ler,marcelo,2.0
carne,para,6.0
bengala,caverna,4.0
de,parte,14.0
chaves,personagem,14.0
em,árvore,2.0
filmes,os,4.0
mulher,toda,2.0
ator,ventura,4.0
cada,personagem,2.0
anda,por,4.0
de,prato,28.0
está,feliz,8.0
um,via,2.0
ouvir,qual,2.0
com,namorada,4.0
artista,carlos,4.0
andar,porque,2.0
favorita,tem,4.0
primeiro,vezes,4.0
horas,vermelho,4.0
braço,jogador,2.0
colocar,não,4.0
pessoas,tirar,4.0
estados,nos,12.0
difícil,porque,8.0
nascimento,os,4.0
pastor,suas,4.0
de,pior,2.0
mickey,namorada,4.0
pedra,suas,2.0
da,histórico,2.0
número,rádio,2.0
morreu,quê,2.0
ele,fazia,2.0
do,minha,10.0
computador,ouvi,4.0
com,lápis,4.0
gente,pagode,4.0
pessoal,porque,2.0
depois,período,2.0
nunca,pedras,4.0
dia,do,26.0
nenhum,pro,2.0
quem,sua,4.0
gente,se,4.0
tinha,uma,28.0
anda,story,2.0
homem,período,4.0
em,semana,2.0
brincar,dos,2.0
ficou,por,38.0
os,polícia,4.0
quando,teve,4.0
histórico,um,4.0
para,usado,10.0
do,vai,26.0
comida,sua,4.0
ou,vingadores,2.0
gente,pessoas,4.0
era,preso,6.0
bíblia,diz,4.0
pegou,que,4.0
cemitério,joão,2.0
disse,vaca,4.0
relacionamento,são,2.0
nunca,rap,4.0
come,vinho,4.0
ia,qual,2.0
céu,os,2.0
francês,qual,4.0
caverna,vários,4.0
bala,pedreiros,2.0
relacionamento,tinder,2.0
ao,depois,16.0
chinês,doce,6.0
escola,zeca,2.0
elfo,harry,4.0
praia,se,6.0
se,tem,28.0
favorito,jackson,4.0
consegue,pato,2.0
por,protagonizado,12.0
pra,rodrigo,2.0
drogado,médico,4.0
galinha,um,4.0
forno,sair,2.0
mil,são,2.0
cidade,tanto,2.0
ato,de,6.0
roupa,tira,2.0
comediante,tv,4.0
luz,youtuber,4.0
caiu,milton,4.0
jogar,soares,2.0
de,mar,8.0
cada,mais,2.0
depois,vir,2.0
bebida,cantor,4.0
que,árabe,12.0
crime,qual,10.0
ouvi,que,10.0
gay,que,8.0
do,foram,10.0
mim,ninguém,4.0
porque,temos,2.0
espera,joão,2.0
ano,no,12.0
japonês,maria,2.0
que,usava,14.0
que,salvar,4.0
marcelo,qual,14.0
nunca,não,12.0
qual,usar,4.0
coisa,se,8.0
gay,me,2.0
até,deserto,4.0
alta,futebol,2.0
aqui,mais,2.0
aos,com,4.0
levou,pro,4.0
estado,preferido,4.0
dos,peludo,4.0
de,sem,6.0
piloto,que,10.0
amiga,inseto,4.0
cara,missa,4.0
gente,tiro,2.0
político,sozinho,2.0
falar,pessoal,2.0
star,turma,2.0
de,pequeno,12.0
celular,marca,2.0
mc,quer,4.0
com,leite,4.0
falam,língua,4.0
manda,uma,8.0
jogadora,por,8.0
existe,marca,2.0
filhos,poder,4.0
acontece,linha,2.0
os,piscina,8.0
da,matemática,10.0
assunção,que,6.0
ficam,os,4.0
março,semelhança,2.0
das,que,46.0
chove,muito,4.0
espaço,uma,4.0
no,tirou,2.0
espelho,polícia,4.0
nota,sol,2.0
se,vilão,2.0
foi,fred,4.0
frango,gosta,4.0
políticos,tão,2.0
boa,corri,2.0
diz,quando,32.0
outros,poder,4.0
liga,um,4.0
abre,só,2.0
qual,sabor,8.0
estás,para,8.0
mim,nova,2.0
caetano,eu,4.0
ferro,tem,2.0
jogo,negro,2.0
filósofo,ser,2.0
cães,dois,4.0
ama,nada,2.0
em,vir,2.0
me,uma,6.0
duro,meio,2.0
mais,vale,4.0
homem,passa,2.0
elas,tem,4.0
colocar,melhor,4.0
flor,jardim,2.0
da,estão,8.0
ir,pobre,2.0
que,vários,6.0
avó,cinema,2.0
neve,porque,4.0
por,presa,14.0
galinha,rir,4.0
cães,porque,4.0
ouro,para,2.0
nem,não,24.0
decidi,nos,4.0
piada,te,4.0
empresa,por,4.0
doce,luta,2.0
alfaiate,que,14.0
galvão,seu,2.0
